Date,provincia,Temp_Media,Precipitacion
2015-06-18,Madrid,20.3,0
2015-06-18,Malaga,22,0
2015-06-18,Melilla,22.5,0
2015-06-18,Murcia,22,0
2015-06-18,Navarra,16.6,0.2
2015-06-18,Ourense,21,0
2015-06-18,Palencia,16.4,0
2015-06-18,Pontevedra,23.5,0
2015-06-18,Salamanca,18.3,0
2015-06-18,Santa Cruz De Tenerife,20.4,0
2015-06-18,Segovia,16.6,0
2015-06-18,Sevilla,24.9,0
2015-06-18,Soria,16,0
2015-06-18,Sta. Cruz De Tenerife,18.4,0
2015-06-18,Tarragona,22.6,0
2015-06-18,Teruel,17.5,0
2015-06-18,Toledo,22,0
2015-06-18,Valencia,21.7,0
2015-06-18,Valladolid,18.5,0
2015-06-18,Zamora,18.4,0
2015-06-18,Zaragoza,19.9,0
2015-06-19,A Coruña,19.7,0
2015-06-19,Albacete,23,0
2015-06-19,Alicante,23.2,0
2015-06-19,Almeria,22.2,0
2015-06-19,Araba/Alava,15.2,0.1
2015-06-19,Asturias,17.3,0
2015-06-19,Avila,20.2,0
2015-06-19,Badajoz,26.1,0
2015-06-19,Baleares,22.7,0
2015-06-19,Barcelona,20.8,0
2015-06-19,Bizkaia,15.8,1
2015-06-19,Burgos,15.4,0
2015-06-19,Caceres,26.1,0
2015-06-19,Cadiz,24.2,0
2015-06-19,Cantabria,16.1,0.3
2015-06-19,Castellon,20.1,0
2015-06-19,Ceuta,21.5,0
2015-06-19,Ciudad Real,24.3,0
2015-06-19,Cordoba,25.6,0
2015-06-19,Cuenca,21.5,0
2015-06-19,Gipuzkoa,15.8,2.1
2015-06-19,Girona,21,0
2015-06-19,Granada,22.7,0
2015-06-19,Guadalajara,19.9,0
2015-06-19,Huelva,25.1,0
2015-06-19,Huesca,19.7,0
2015-06-19,Illes Balears,22.4,0
2015-06-19,Jaen,25.9,0
2015-06-19,La Rioja,16.6,0
2015-06-19,Las Palmas,20.7,0
2015-06-19,Leon,17.7,0
2015-06-19,Lleida,19.1,0
2015-06-19,Lugo,18.3,0
2015-06-19,Madrid,22.4,0
2015-06-19,Malaga,22.8,0
2015-06-19,Melilla,22.2,0
2015-06-19,Murcia,23.4,0
2015-06-19,Navarra,16.9,0.5
2015-06-19,Ourense,21.7,0
2015-06-19,Palencia,16.4,0
2015-06-19,Pontevedra,23.6,0
2015-06-19,Salamanca,20.5,0
2015-06-19,Santa Cruz De Tenerife,20.3,0
2015-06-19,Segovia,17.6,0
2015-06-19,Sevilla,26.3,0
2015-06-19,Soria,16.3,0
2015-06-19,Sta. Cruz De Tenerife,18.9,0
2015-06-19,Tarragona,23.1,0
2015-06-19,Teruel,18.2,0
2015-06-19,Toledo,23.9,0
2015-06-19,Valencia,23.6,0
2015-06-19,Valladolid,19.3,0
2015-06-19,Zamora,19.7,0
2015-06-19,Zaragoza,20,0
2015-06-20,A Coruña,21,0
2015-06-20,Albacete,23.7,0
2015-06-20,Alicante,23,0
2015-06-20,Almeria,23.3,0
2015-06-20,Araba/Alava,16.2,0
2015-06-20,Asturias,18.1,0
2015-06-20,Avila,20.6,0
2015-06-20,Badajoz,27.9,0
2015-06-20,Baleares,22.8,0
2015-06-20,Barcelona,21.6,0
2015-06-20,Bizkaia,17.5,0
2015-06-20,Burgos,16.6,0
2015-06-20,Caceres,27.1,0
2015-06-20,Cadiz,24.8,0
2015-06-20,Cantabria,17.1,0
2015-06-20,Castellon,19.9,0
2015-06-20,Ceuta,21.4,0
2015-06-20,Ciudad Real,26,0
2015-06-20,Cordoba,27.1,0
2015-06-20,Cuenca,22.9,0
2015-06-20,Gipuzkoa,17,0
2015-06-20,Girona,22,0
2015-06-20,Granada,24.1,0
2015-06-20,Guadalajara,20.7,0
2015-06-20,Huelva,26.1,0
2015-06-20,Huesca,20.2,0
2015-06-20,Illes Balears,22.3,0
2015-06-20,Jaen,27.7,0
2015-06-20,La Rioja,18.1,0
2015-06-20,Las Palmas,21.1,0
2015-06-20,Leon,18.2,0
2015-06-20,Lleida,19.6,0
2015-06-20,Lugo,20.1,0
2015-06-20,Madrid,22.9,0
2015-06-20,Malaga,23.7,0
2015-06-20,Melilla,21.8,0
2015-06-20,Murcia,23.4,0
2015-06-20,Navarra,18.6,0
2015-06-20,Ourense,22.8,0
2015-06-20,Palencia,17.2,0
2015-06-20,Pontevedra,24.8,0
2015-06-20,Salamanca,21.1,0
2015-06-20,Santa Cruz De Tenerife,20.6,0
2015-06-20,Segovia,18.5,0
2015-06-20,Sevilla,27.8,0
2015-06-20,Soria,17.6,0
2015-06-20,Sta. Cruz De Tenerife,19.1,0
2015-06-20,Tarragona,22.7,0
2015-06-20,Teruel,19,0
2015-06-20,Toledo,25.2,0
2015-06-20,Valencia,22.4,0
2015-06-20,Valladolid,19.8,0
2015-06-20,Zamora,20.2,0
2015-06-20,Zaragoza,21.2,0
2015-06-21,A Coruña,22,0
2015-06-21,Albacete,24.3,0
2015-06-21,Alicante,23.8,0
2015-06-21,Almeria,24.7,0
2015-06-21,Araba/Alava,18.2,0
2015-06-21,Asturias,18.1,0
2015-06-21,Avila,22.5,0.2
2015-06-21,Badajoz,27.7,0
2015-06-21,Baleares,23,0
2015-06-21,Barcelona,21.5,0
2015-06-21,Bizkaia,18,0
2015-06-21,Burgos,18.8,0
2015-06-21,Caceres,27.5,0.1
2015-06-21,Cadiz,23.7,0
2015-06-21,Cantabria,17.5,0
2015-06-21,Castellon,21.1,0
2015-06-21,Ceuta,22.6,0
2015-06-21,Ciudad Real,27,0.4
2015-06-21,Cordoba,27.2,0.1
2015-06-21,Cuenca,24,0.2
2015-06-21,Gipuzkoa,17.8,0
2015-06-21,Girona,21.5,0.1
2015-06-21,Granada,24.7,0
2015-06-21,Guadalajara,22.3,0.1
2015-06-21,Huelva,23.7,0
2015-06-21,Huesca,21.3,0
2015-06-21,Illes Balears,22.4,0
2015-06-21,Jaen,28.2,0
2015-06-21,La Rioja,20.5,0
2015-06-21,Las Palmas,21.4,0
2015-06-21,Leon,19.5,0
2015-06-21,Lleida,20.2,0
2015-06-21,Lugo,20.8,0
2015-06-21,Madrid,24.6,0.1
2015-06-21,Malaga,24.4,0
2015-06-21,Melilla,23.3,0
2015-06-21,Murcia,24.3,0
2015-06-21,Navarra,19.9,0
2015-06-21,Ourense,23.3,0
2015-06-21,Palencia,19.5,0
2015-06-21,Pontevedra,25.1,0
2015-06-21,Salamanca,21.9,0.1
2015-06-21,Santa Cruz De Tenerife,21.2,0
2015-06-21,Segovia,21.2,0
2015-06-21,Sevilla,26.5,0.1
2015-06-21,Soria,19.7,0
2015-06-21,Sta. Cruz De Tenerife,19.8,0
2015-06-21,Tarragona,22.2,0
2015-06-21,Teruel,20.9,0.1
2015-06-21,Toledo,26.8,0.1
2015-06-21,Valencia,24.2,0
2015-06-21,Valladolid,22,0
2015-06-21,Zamora,21.7,0.1
2015-06-21,Zaragoza,23.1,0
2015-06-22,A Coruña,19.5,0.2
2015-06-22,Albacete,25,0.8
2015-06-22,Alicante,25.1,0
2015-06-22,Almeria,24.1,0
2015-06-22,Araba/Alava,20.8,2.3
2015-06-22,Asturias,19.9,0.6
2015-06-22,Avila,23.1,0.6
2015-06-22,Badajoz,24.6,0
2015-06-22,Baleares,23.9,0
2015-06-22,Barcelona,22.2,1.9
2015-06-22,Bizkaia,19.5,0.2
2015-06-22,Burgos,21,1.5
2015-06-22,Caceres,24.9,0
2015-06-22,Cadiz,22.4,0
2015-06-22,Cantabria,19,0.4
2015-06-22,Castellon,22.4,3.3
2015-06-22,Ceuta,24.1,0
2015-06-22,Ciudad Real,26.4,0
2015-06-22,Cordoba,25.1,0
2015-06-22,Cuenca,24.6,3.2
2015-06-22,Gipuzkoa,20.6,0
2015-06-22,Girona,22.9,6.2
2015-06-22,Granada,24.2,0
2015-06-22,Guadalajara,24,0.5
2015-06-22,Huelva,23.8,0
2015-06-22,Huesca,22.9,2.1
2015-06-22,Illes Balears,23.5,0
2015-06-22,Jaen,26.4,0.2
2015-06-22,La Rioja,21.7,13.8
2015-06-22,Las Palmas,21.1,0
2015-06-22,Leon,20.3,5.3
2015-06-22,Lleida,21.9,8.8
2015-06-22,Lugo,21.4,0.2
2015-06-22,Madrid,25.4,0
2015-06-22,Malaga,24.2,0
2015-06-22,Melilla,24.2,0
2015-06-22,Murcia,25.6,0
2015-06-22,Navarra,22,1.7
2015-06-22,Ourense,20.7,0.1
2015-06-22,Palencia,21,4.5
2015-06-22,Pontevedra,19.9,0.5
2015-06-22,Salamanca,22.4,0.7
2015-06-22,Santa Cruz De Tenerife,20.9,0
2015-06-22,Segovia,21.1,2.3
2015-06-22,Sevilla,24.6,0
2015-06-22,Soria,20.3,2.7
2015-06-22,Sta. Cruz De Tenerife,19,0
2015-06-22,Tarragona,23.2,1
2015-06-22,Teruel,22.6,4.5
2015-06-22,Toledo,27,0
2015-06-22,Valencia,24.8,2.3
2015-06-22,Valladolid,23.1,6.7
2015-06-22,Zamora,22.9,8.3
2015-06-22,Zaragoza,25.3,4
2015-06-23,A Coruña,17.4,0
2015-06-23,Albacete,22.9,2.5
2015-06-23,Alicante,25.8,1.1
2015-06-23,Almeria,23.4,0
2015-06-23,Araba/Alava,17.1,0
2015-06-23,Asturias,17.5,0
2015-06-23,Avila,19.9,7.3
2015-06-23,Badajoz,21.1,0
2015-06-23,Baleares,24.6,0
2015-06-23,Barcelona,22.3,3.4
2015-06-23,Bizkaia,18.4,0
2015-06-23,Burgos,17.2,3.4
2015-06-23,Caceres,21.1,0.1
2015-06-23,Cadiz,21.5,0
2015-06-23,Cantabria,17.5,0
2015-06-23,Castellon,22.7,3.1
2015-06-23,Ceuta,23.6,0
2015-06-23,Ciudad Real,23.5,0
2015-06-23,Cordoba,23.4,0
2015-06-23,Cuenca,21.7,1
2015-06-23,Gipuzkoa,18.2,0
2015-06-23,Girona,21.6,5.7
2015-06-23,Granada,22.6,0.3
2015-06-23,Guadalajara,20.4,2.2
2015-06-23,Huelva,21.8,0
2015-06-23,Huesca,21.4,5
2015-06-23,Illes Balears,24.6,0
2015-06-23,Jaen,24,0
2015-06-23,La Rioja,19.2,0
2015-06-23,Las Palmas,20.9,0
2015-06-23,Leon,18.9,3.4
2015-06-23,Lleida,19.7,4.7
2015-06-23,Lugo,18.1,0.1
2015-06-23,Madrid,22.1,4
2015-06-23,Malaga,24.5,0
2015-06-23,Melilla,25.4,0
2015-06-23,Murcia,25.4,0.6
2015-06-23,Navarra,18.8,0
2015-06-23,Ourense,18.6,0.2
2015-06-23,Palencia,17.3,0
2015-06-23,Pontevedra,16.9,0.1
2015-06-23,Salamanca,19.2,1.1
2015-06-23,Santa Cruz De Tenerife,20.9,0
2015-06-23,Segovia,17.9,3.4
2015-06-23,Sevilla,23.1,0
2015-06-23,Soria,17.6,3.7
2015-06-23,Sta. Cruz De Tenerife,19,0
2015-06-23,Tarragona,24.4,8.4
2015-06-23,Teruel,20.1,6.2
2015-06-23,Toledo,24.2,0
2015-06-23,Valencia,25.6,2.6
2015-06-23,Valladolid,20.9,10.4
2015-06-23,Zamora,21.1,4
2015-06-23,Zaragoza,22.8,1.5
2015-06-24,A Coruña,18.4,0
2015-06-24,Albacete,22,2.9
2015-06-24,Alicante,23.9,1.4
2015-06-24,Almeria,23.7,0.1
2015-06-24,Araba/Alava,17.1,0
2015-06-24,Asturias,18.1,0
2015-06-24,Avila,19.1,0
2015-06-24,Badajoz,21.5,0
2015-06-24,Baleares,23.5,0
2015-06-24,Barcelona,20.9,0
2015-06-24,Bizkaia,18.6,0
2015-06-24,Burgos,16.9,0
2015-06-24,Caceres,21.8,0
2015-06-24,Cadiz,21.6,0
2015-06-24,Cantabria,17,0
2015-06-24,Castellon,19.3,0
2015-06-24,Ceuta,25,0
2015-06-24,Ciudad Real,23.2,0
2015-06-24,Cordoba,23.5,0
2015-06-24,Cuenca,20.3,1.4
2015-06-24,Gipuzkoa,18.7,0
2015-06-24,Girona,20.2,0
2015-06-24,Granada,23.4,0
2015-06-24,Guadalajara,19.4,1
2015-06-24,Huelva,21.6,0
2015-06-24,Huesca,19.6,0
2015-06-24,Illes Balears,22.9,0
2015-06-24,Jaen,24.2,0
2015-06-24,La Rioja,18.7,0
2015-06-24,Las Palmas,20.8,0
2015-06-24,Leon,17.7,0
2015-06-24,Lleida,19,0.1
2015-06-24,Lugo,19.5,0
2015-06-24,Madrid,20.8,0.5
2015-06-24,Malaga,24.4,0
2015-06-24,Melilla,25.1,0
2015-06-24,Murcia,24,0
2015-06-24,Navarra,18.8,0
2015-06-24,Ourense,21.3,0
2015-06-24,Palencia,16.9,0
2015-06-24,Pontevedra,19.2,0
2015-06-24,Salamanca,19.5,0.4
2015-06-24,Santa Cruz De Tenerife,20.9,0
2015-06-24,Segovia,17.3,0.9
2015-06-24,Sevilla,23.3,0
2015-06-24,Soria,16.7,0
2015-06-24,Sta. Cruz De Tenerife,19.1,0
2015-06-24,Tarragona,22,0
2015-06-24,Teruel,18.3,4.3
2015-06-24,Toledo,23,0.2
2015-06-24,Valencia,22.3,0.1
2015-06-24,Valladolid,19.7,0
2015-06-24,Zamora,19.7,0
2015-06-24,Zaragoza,21.4,0
2015-06-25,A Coruña,18,0
2015-06-25,Albacete,23,0
2015-06-25,Alicante,24.1,0
2015-06-25,Almeria,23.2,0
2015-06-25,Araba/Alava,20.3,0
2015-06-25,Asturias,19.8,1.2
2015-06-25,Avila,21.4,0
2015-06-25,Badajoz,24.6,0
2015-06-25,Baleares,23.4,0
2015-06-25,Barcelona,21.8,0
2015-06-25,Bizkaia,20.7,0
2015-06-25,Burgos,20.3,0
2015-06-25,Caceres,24.7,0
2015-06-25,Cadiz,22.9,0
2015-06-25,Cantabria,19.7,0
2015-06-25,Castellon,20.9,0
2015-06-25,Ceuta,21.6,0
2015-06-25,Ciudad Real,24.7,0
2015-06-25,Cordoba,25.2,0
2015-06-25,Cuenca,22.6,0
2015-06-25,Gipuzkoa,20.9,0
2015-06-25,Girona,20.1,0
2015-06-25,Granada,23.3,0
2015-06-25,Guadalajara,21.5,0
2015-06-25,Huelva,23.8,0
2015-06-25,Huesca,22,0
2015-06-25,Illes Balears,22.7,0
2015-06-25,Jaen,25.9,0
2015-06-25,La Rioja,21.9,0
2015-06-25,Las Palmas,20.7,0.1
2015-06-25,Leon,20.1,0
2015-06-25,Lleida,20.6,0
2015-06-25,Lugo,20.6,0.1
2015-06-25,Madrid,23.2,0
2015-06-25,Malaga,23.2,0
2015-06-25,Melilla,22.5,0
2015-06-25,Murcia,24.2,0
2015-06-25,Navarra,21.1,0
2015-06-25,Ourense,21.9,0
2015-06-25,Palencia,20,0
2015-06-25,Pontevedra,18.6,0
2015-06-25,Salamanca,21.6,0
2015-06-25,Santa Cruz De Tenerife,21.1,0
2015-06-25,Segovia,20.7,0
2015-06-25,Sevilla,25.1,0
2015-06-25,Soria,19.8,0
2015-06-25,Sta. Cruz De Tenerife,19.6,0
2015-06-25,Tarragona,22.6,0
2015-06-25,Teruel,20.8,0.2
2015-06-25,Toledo,25,0
2015-06-25,Valencia,24.2,0
2015-06-25,Valladolid,22.3,0
2015-06-25,Zamora,21.8,0
2015-06-25,Zaragoza,24.1,0
2015-06-26,A Coruña,18.9,0
2015-06-26,Albacete,25.5,0
2015-06-26,Alicante,25.1,0
2015-06-26,Almeria,24.5,0
2015-06-26,Araba/Alava,23.1,0
2015-06-26,Asturias,19.5,0
2015-06-26,Avila,23.3,0
2015-06-26,Badajoz,27.3,0
2015-06-26,Baleares,23.5,0
2015-06-26,Barcelona,23.4,0
2015-06-26,Bizkaia,21.1,0
2015-06-26,Burgos,22.1,0
2015-06-26,Caceres,27,0
2015-06-26,Cadiz,25.6,0
2015-06-26,Cantabria,19.5,0
2015-06-26,Castellon,23.2,0
2015-06-26,Ceuta,22.9,0
2015-06-26,Ciudad Real,27.1,0
2015-06-26,Cordoba,27.8,0
2015-06-26,Cuenca,24.1,0
2015-06-26,Gipuzkoa,21.9,0.2
2015-06-26,Girona,22.5,0
2015-06-26,Granada,24.8,0
2015-06-26,Guadalajara,23.6,0
2015-06-26,Huelva,27.3,0
2015-06-26,Huesca,23.8,0
2015-06-26,Illes Balears,23.5,0
2015-06-26,Jaen,28.1,0
2015-06-26,La Rioja,23.5,0
2015-06-26,Las Palmas,21.3,0
2015-06-26,Leon,21.4,0
2015-06-26,Lleida,22.7,0
2015-06-26,Lugo,20.3,0
2015-06-26,Madrid,24.8,0
2015-06-26,Malaga,24.4,0
2015-06-26,Melilla,23.3,0
2015-06-26,Murcia,25.2,0
2015-06-26,Navarra,23.2,0.1
2015-06-26,Ourense,20.5,0
2015-06-26,Palencia,21.4,0
2015-06-26,Pontevedra,19.1,0
2015-06-26,Salamanca,22.4,0
2015-06-26,Santa Cruz De Tenerife,21.9,0
2015-06-26,Segovia,22.2,0
2015-06-26,Sevilla,28.1,0
2015-06-26,Soria,21.5,0
2015-06-26,Sta. Cruz De Tenerife,19.8,0
2015-06-26,Tarragona,24.6,0
2015-06-26,Teruel,23.8,0
2015-06-26,Toledo,26.8,0.1
2015-06-26,Valencia,26.1,0
2015-06-26,Valladolid,23.8,0
2015-06-26,Zamora,23.2,0
2015-06-26,Zaragoza,26.6,0
2015-06-27,A Coruña,20,0
2015-06-27,Albacete,27.1,0
2015-06-27,Alicante,27,0
2015-06-27,Almeria,26.1,0
2015-06-27,Araba/Alava,20.9,0
2015-06-27,Asturias,19.4,0
2015-06-27,Avila,24.4,0
2015-06-27,Badajoz,29.4,0
2015-06-27,Baleares,24.7,0
2015-06-27,Barcelona,25,0
2015-06-27,Bizkaia,20.5,0
2015-06-27,Burgos,21.6,0
2015-06-27,Caceres,28.9,0
2015-06-27,Cadiz,27.6,0
2015-06-27,Cantabria,19.5,0
2015-06-27,Castellon,24.6,0
2015-06-27,Ceuta,23.8,0
2015-06-27,Ciudad Real,29,0
2015-06-27,Cordoba,29.5,0
2015-06-27,Cuenca,25.4,0
2015-06-27,Gipuzkoa,20.5,0
2015-06-27,Girona,23.7,0
2015-06-27,Granada,26.5,0
2015-06-27,Guadalajara,24.6,0
2015-06-27,Huelva,30.2,0
2015-06-27,Huesca,24.9,0
2015-06-27,Illes Balears,25,0
2015-06-27,Jaen,29.9,0
2015-06-27,La Rioja,22.4,0
2015-06-27,Las Palmas,21.6,0
2015-06-27,Leon,20.7,0
2015-06-27,Lleida,23.7,0
2015-06-27,Lugo,21.3,0.1
2015-06-27,Madrid,26.3,0
2015-06-27,Malaga,26,0
2015-06-27,Melilla,24.1,0
2015-06-27,Murcia,26.8,0
2015-06-27,Navarra,22.5,0
2015-06-27,Ourense,22.4,0
2015-06-27,Palencia,21,0
2015-06-27,Pontevedra,21.1,0
2015-06-27,Salamanca,23.4,0
2015-06-27,Santa Cruz De Tenerife,21.9,0
2015-06-27,Segovia,23.2,0
2015-06-27,Sevilla,30.4,0
2015-06-27,Soria,22.2,0
2015-06-27,Sta. Cruz De Tenerife,20,0
2015-06-27,Tarragona,26.4,0
2015-06-27,Teruel,24.9,0
2015-06-27,Toledo,28.5,0
2015-06-27,Valencia,27.5,0
2015-06-27,Valladolid,23.8,0
2015-06-27,Zamora,23,0
2015-06-27,Zaragoza,26.8,0
2015-06-28,A Coruña,20,0
2015-06-28,Albacete,28.7,0
2015-06-28,Alicante,28.7,0
2015-06-28,Almeria,27.8,0
2015-06-28,Araba/Alava,21.1,0
2015-06-28,Asturias,18.7,0.1
2015-06-28,Avila,26.1,0
2015-06-28,Badajoz,30.9,0
2015-06-28,Baleares,25.1,0
2015-06-28,Barcelona,24.2,0
2015-06-28,Bizkaia,19.4,0
2015-06-28,Burgos,22.5,0
2015-06-28,Caceres,30.5,0
2015-06-28,Cadiz,27.4,0
2015-06-28,Cantabria,19.6,0
2015-06-28,Castellon,25.4,0
2015-06-28,Ceuta,24.4,0
2015-06-28,Ciudad Real,30.4,0
2015-06-28,Cordoba,30.8,0
2015-06-28,Cuenca,26.6,0
2015-06-28,Gipuzkoa,20.5,0
2015-06-28,Girona,24.2,0
2015-06-28,Granada,28.2,0
2015-06-28,Guadalajara,26.1,0
2015-06-28,Huelva,29.4,0
2015-06-28,Huesca,25.6,0
2015-06-28,Illes Balears,25.4,0
2015-06-28,Jaen,31.4,0
2015-06-28,La Rioja,23.7,0
2015-06-28,Las Palmas,22.7,0
2015-06-28,Leon,22.4,0
2015-06-28,Lleida,24.7,0
2015-06-28,Lugo,21,0.1
2015-06-28,Madrid,27.7,0
2015-06-28,Malaga,27.5,0
2015-06-28,Melilla,25.4,0
2015-06-28,Murcia,28.8,0
2015-06-28,Navarra,23,0
2015-06-28,Ourense,23,0
2015-06-28,Palencia,23.2,0
2015-06-28,Pontevedra,21.4,0
2015-06-28,Salamanca,25.1,0
2015-06-28,Santa Cruz De Tenerife,22.6,0
2015-06-28,Segovia,24.3,0
2015-06-28,Sevilla,31.2,0
2015-06-28,Soria,23,0
2015-06-28,Sta. Cruz De Tenerife,21.2,0
2015-06-28,Tarragona,26.1,0
2015-06-28,Teruel,26.2,0
2015-06-28,Toledo,29.9,0
2015-06-28,Valencia,27,0
2015-06-28,Valladolid,25.3,0
2015-06-28,Zamora,25,0
2015-06-28,Zaragoza,28.1,0
2015-06-29,A Coruña,23.2,0
2015-06-29,Albacete,28.3,0
2015-06-29,Alicante,27.3,0
2015-06-29,Almeria,28.5,0
2015-06-29,Araba/Alava,24.2,0
2015-06-29,Asturias,21.3,0
2015-06-29,Avila,26.9,0
2015-06-29,Badajoz,30.5,0
2015-06-29,Baleares,26.1,0
2015-06-29,Barcelona,25.6,0
2015-06-29,Bizkaia,22.9,0
2015-06-29,Burgos,24,0
2015-06-29,Caceres,31.4,0
2015-06-29,Cadiz,25.6,0
2015-06-29,Cantabria,20.7,0
2015-06-29,Castellon,24.4,0
2015-06-29,Ceuta,24.5,0
2015-06-29,Ciudad Real,31.1,0
2015-06-29,Cordoba,30.7,0
2015-06-29,Cuenca,28.1,0
2015-06-29,Gipuzkoa,22.4,0
2015-06-29,Girona,25.5,0
2015-06-29,Granada,28.7,0
2015-06-29,Guadalajara,27.8,0
2015-06-29,Huelva,26.2,0
2015-06-29,Huesca,25.3,0
2015-06-29,Illes Balears,25.7,0
2015-06-29,Jaen,32.1,0
2015-06-29,La Rioja,24.1,0
2015-06-29,Las Palmas,23.6,0
2015-06-29,Leon,23.2,0
2015-06-29,Lleida,24.7,0
2015-06-29,Lugo,23.6,0
2015-06-29,Madrid,29.2,0
2015-06-29,Malaga,27.4,0
2015-06-29,Melilla,25.7,0
2015-06-29,Murcia,28.1,0
2015-06-29,Navarra,24.9,0
2015-06-29,Ourense,24.7,0
2015-06-29,Palencia,23.8,0
2015-06-29,Pontevedra,23.8,0
2015-06-29,Salamanca,25.8,0
2015-06-29,Santa Cruz De Tenerife,22.8,0
2015-06-29,Segovia,25.5,0
2015-06-29,Sevilla,29.1,0
2015-06-29,Soria,24.7,0
2015-06-29,Sta. Cruz De Tenerife,22.9,0
2015-06-29,Tarragona,25.3,0
2015-06-29,Teruel,25.5,0
2015-06-29,Toledo,31.2,0
2015-06-29,Valencia,26.1,0
2015-06-29,Valladolid,26.5,0
2015-06-29,Zamora,25.7,0
2015-06-29,Zaragoza,27.5,0
2015-06-30,A Coruña,19.3,0
2015-06-30,Albacete,27.9,0
2015-06-30,Alicante,27.2,0
2015-06-30,Almeria,28,0
2015-06-30,Araba/Alava,27.8,0.2
2015-06-30,Asturias,22,0.1
2015-06-30,Avila,25.6,0
2015-06-30,Badajoz,27.3,0
2015-06-30,Baleares,25.9,0
2015-06-30,Barcelona,25.9,0
2015-06-30,Bizkaia,26.9,0
2015-06-30,Burgos,27,0
2015-06-30,Caceres,28.4,0
2015-06-30,Cadiz,24.3,0
2015-06-30,Cantabria,23.9,0.1
2015-06-30,Castellon,25.1,0
2015-06-30,Ceuta,27,0
2015-06-30,Ciudad Real,30.7,0
2015-06-30,Cordoba,27.4,0
2015-06-30,Cuenca,27.6,0
2015-06-30,Gipuzkoa,27.8,0
2015-06-30,Girona,25.3,0
2015-06-30,Granada,28,0
2015-06-30,Guadalajara,27.7,0
2015-06-30,Huelva,23.5,0
2015-06-30,Huesca,27.2,0
2015-06-30,Illes Balears,25.7,0
2015-06-30,Jaen,30.5,0
2015-06-30,La Rioja,28,0.1
2015-06-30,Las Palmas,22.7,0
2015-06-30,Leon,24,0
2015-06-30,Lleida,26.1,0
2015-06-30,Lugo,23.2,0.1
2015-06-30,Madrid,28.6,0
2015-06-30,Malaga,26.9,0
2015-06-30,Melilla,25.9,0
2015-06-30,Murcia,27.4,0
2015-06-30,Navarra,27.9,0.1
2015-06-30,Ourense,23.4,0
2015-06-30,Palencia,25.7,0
2015-06-30,Pontevedra,20,0.1
2015-06-30,Salamanca,24.6,0
2015-06-30,Santa Cruz De Tenerife,22.4,0
2015-06-30,Segovia,26,0
2015-06-30,Sevilla,25.7,0
2015-06-30,Soria,25.8,0
2015-06-30,Sta. Cruz De Tenerife,22.1,0
2015-06-30,Tarragona,26.4,0
2015-06-30,Teruel,27.1,0
2015-06-30,Toledo,30.6,0
2015-06-30,Valencia,26.6,0
2015-06-30,Valladolid,27.1,0
2015-06-30,Zamora,25.6,0
2015-06-30,Zaragoza,29.7,0
2015-07-01,A Coruña,18.7,4.6
2015-07-01,Albacete,27.3,0
2015-07-01,Alicante,27.4,0
2015-07-01,Almeria,27.2,0
2015-07-01,Araba/Alava,25.9,0.1
2015-07-01,Asturias,19.6,1.3
2015-07-01,Avila,23.8,0
2015-07-01,Badajoz,24.7,0
2015-07-01,Baleares,26.9,0
2015-07-01,Barcelona,25.1,0
2015-07-01,Bizkaia,22.3,0.5
2015-07-01,Burgos,24.7,0
2015-07-01,Caceres,24.5,0
2015-07-01,Cadiz,23,0
2015-07-01,Cantabria,20.8,0.3
2015-07-01,Castellon,24.3,0
2015-07-01,Ceuta,25.4,0
2015-07-01,Ciudad Real,28.8,0
2015-07-01,Cordoba,26.7,0
2015-07-01,Cuenca,26.7,0
2015-07-01,Gipuzkoa,23.7,0.7
2015-07-01,Girona,24.3,0
2015-07-01,Granada,27,0
2015-07-01,Guadalajara,26.8,0
2015-07-01,Huelva,23.3,0
2015-07-01,Huesca,26.8,0
2015-07-01,Illes Balears,26.6,0
2015-07-01,Jaen,29.1,0
2015-07-01,La Rioja,27,0.5
2015-07-01,Las Palmas,21.9,0.2
2015-07-01,Leon,20.3,0
2015-07-01,Lleida,25.6,0
2015-07-01,Lugo,20.1,6.7
2015-07-01,Madrid,26.4,0
2015-07-01,Malaga,25.7,0
2015-07-01,Melilla,25.8,0
2015-07-01,Murcia,27.2,0
2015-07-01,Navarra,28,0
2015-07-01,Ourense,20.1,0.4
2015-07-01,Palencia,22.3,0
2015-07-01,Pontevedra,19.2,3
2015-07-01,Salamanca,21.1,0
2015-07-01,Santa Cruz De Tenerife,21.9,0.7
2015-07-01,Segovia,23.5,0
2015-07-01,Sevilla,25.2,0
2015-07-01,Soria,24.6,0.2
2015-07-01,Sta. Cruz De Tenerife,20.8,1.8
2015-07-01,Tarragona,26.2,0
2015-07-01,Teruel,26.3,0
2015-07-01,Toledo,28.6,0
2015-07-01,Valencia,25.2,0
2015-07-01,Valladolid,24.9,0
2015-07-01,Zamora,22,0
2015-07-01,Zaragoza,29.5,0
2015-07-02,A Coruña,17.4,0
2015-07-02,Albacete,26.8,0
2015-07-02,Alicante,27.9,0
2015-07-02,Almeria,26.4,0
2015-07-02,Araba/Alava,21.3,0
2015-07-02,Asturias,17.6,0.1
2015-07-02,Avila,21.2,0
2015-07-02,Badajoz,24,0
2015-07-02,Baleares,28.1,0
2015-07-02,Barcelona,25.3,0
2015-07-02,Bizkaia,19.4,0.2
